heater_id,elapsed_seconds,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TS1,TS2,TS3,OT1,OT2,OT3,TC26 PSwitch,TC27 PSwitch
Manometer Tree 150 & 155 SP-Tstat Open,57420,148.532401,149.873411,151.207737,147.449917,135.176821,72.2039836,157.571781,148.326448,124.341354,72.562735,152.809419,148.075282,136.329805,81.2607458,150.760861,149.823913,147.325714,51.7948859,151.68914,147.36736,145.505921,50.7855004,149.927753,152.017422,54.2374454,61.2468036,63.1302069,49.1462521,0.136353144,0.100850769,0.102436728,71.5453881,46.338141
Manometer Tree 150 & 155 SP-Tstat Open,57425,148.536798,149.877443,151.21417,147.441509,135.184452,72.2132269,157.555229,148.324647,124.318537,72.5875623,152.794485,148.07964,136.331891,81.1338331,150.767237,149.823532,147.332171,51.8510298,151.682145,147.350657,145.507229,50.7794971,149.920582,152.009455,54.4470808,61.3292575,63.1689987,49.1913425,0.135654662,0.101239762,0.102636727,71.5032792,46.4896346
Manometer Tree 150 & 155 SP-Tstat Open,57430,148.554263,149.886225,151.214671,147.451882,135.169082,71.8637475,157.562162,148.318463,124.329251,72.3962681,152.814412,148.097659,136.35341,80.8560974,150.781229,149.814283,147.331972,51.963356,151.683515,147.373627,145.509475,50.7501026,149.927045,151.995291,54.7923149,61.2455607,63.2149113,49.1293796,0.135431005,0.100634264,0.102613893,71.589027,46.4178295
Manometer Tree 150 & 155 SP-Tstat Open,57435,148.525234,149.866068,151.211506,147.443323,135.161804,71.8558546,157.552952,148.328855,124.323318,72.4168865,152.805606,148.075913,136.33724,81.1943207,150.765247,149.818084,147.326727,52.0457746,151.684136,147.346792,145.483156,50.7039689,149.912963,151.994823,54.8747568,61.1364349,63.2516439,49.0116184,0.138574863,0.101058195,0.102312382,71.6081124,46.5039646
Manometer Tree 150 & 155 SP-Tstat Open,57440,148.526652,149.873017,151.216082,147.442297,135.155332,71.6570598,157.55139,148.314736,124.327933,72.2026886,152.797958,148.07366,136.3388,80.8180349,150.789315,149.821095,147.337912,51.9979783,151.675524,147.359956,145.500866,50.7807152,149.913719,152.002601,54.8299526,61.0227977,63.3028242,48.9569772,0.136005967,0.101101936,0.101947873,71.7193327,46.2624346
Manometer Tree 150 & 155 SP-Tstat Open,57445,148.513448,149.858752,151.209887,147.418937,135.152789,71.6920612,157.545982,148.31618,124.309552,72.2627904,152.789578,148.064293,136.332551,81.0944162,150.761043,149.825055,147.325584,51.9806779,151.702958,147.357824,145.496077,50.7771819,149.91635,151.989659,55.0127549,61.0271816,63.2935996,48.8985566,0.135990561,0.101077177,0.102528337,71.7588933,46.2150766
Manometer Tree 150 & 155 SP-Tstat Open,57450,148.51007,149.855659,151.211005,147.43692,135.1465,71.7217828,157.539581,148.310161,124.306455,72.4003218,152.800536,148.088914,136.318835,81.2367175,150.759152,149.831187,147.317756,52.0903213,151.672702,147.351209,145.502771,50.8156533,149.922467,151.995294,54.8534745,60.8790069,63.3554875,48.9151267,0.136156997,0.10109836,0.102479369,71.6624527,46.2259713
Manometer Tree 150 & 155 SP-Tstat Open,57455,148.500299,149.851731,151.207428,147.418353,135.141941,71.9173839,157.526036,148.295228,124.309624,72.4488579,152.785485,148.057692,136.310973,80.8500655,150.750336,149.810851,147.320004,52.090308,151.683895,147.369566,145.489622,50.8760081,149.911467,151.986945,54.8993176,60.7044756,63.336394,48.7994062,0.135731966,0.101300009,0.102159426,71.6856165,46.0801916
Manometer Tree 150 & 155 SP-Tstat Open,57460,148.501212,149.853322,151.203966,147.408931,135.119218,71.263475,157.510633,148.287801,124.294712,72.013716,152.779109,148.050558,136.315531,81.0435077,150.754873,149.798949,147.30981,52.1764405,151.669929,147.344186,145.484266,50.793799,149.90772,151.985551,55.036669,60.0962818,63.3891903,48.789662,0.13577213,0.1014095,0.102369053,71.6953169,45.1552716
Manometer Tree 150 & 155 SP-Tstat Open,57465,148.475117,149.855697,151.197452,147.421959,135.10657,71.6429923,157.515714,148.296997,124.299966,72.193487,152.782236,148.045363,136.308342,80.9206528,150.755615,149.833612,147.334392,52.0981986,151.67584,147.365522,145.50564,50.8152754,149.907235,151.99335,54.9914616,60.0462671,63.4290551,48.9100634,0.136253283,0.100953932,0.102536315,71.7052834,44.9318453
Manometer Tree 150 & 155 SP-Tstat Open,57470,148.489285,149.852332,151.197666,147.411579,135.1017,71.6338704,157.506847,148.292046,124.285802,72.3153959,152.791067,148.046208,136.30247,81.3712774,150.762425,149.80187,147.317946,52.1268211,151.674213,147.35534,145.477065,50.8203656,149.899208,151.989312,54.5217535,60.1498801,63.4325741,49.0172059,0.13582385,0.101079103,0.102260388,71.6039422,44.8523969
Manometer Tree 150 & 155 SP-Tstat Open,57475,148.462379,149.830985,151.189972,147.392055,135.078652,71.5454395,157.495059,148.262769,124.284916,72.2215887,152.759198,148.038483,136.295657,80.5177092,150.739604,149.804487,147.306546,51.8725755,151.666018,147.334153,145.482792,50.7998227,149.895603,151.984202,54.7765754,60.206558,63.429496,49.0746424,0.13586539,0.101006751,0.101890927,71.6330928,44.0034561
Manometer Tree 150 & 155 SP-Tstat Open,57480,148.457968,149.830066,151.173765,147.383806,135.063769,70.8813733,157.48189,148.256776,124.29485,71.4773535,152.768212,148.040961,136.298504,80.3908054,150.756744,149.827066,147.311584,51.7735006,151.667438,147.361593,145.466288,50.7661887,149.876881,151.984613,54.8823999,59.4096305,63.2134669,48.9924065,0.136089873,0.101033986,0.102190512,71.6473042,42.6149906
Manometer Tree 150 & 155 SP-Tstat Open,57485,148.442901,149.81469,151.181596,147.389022,135.0691,70.9619594,157.491764,148.256739,124.284807,71.6241616,152.770347,148.035462,136.267759,80.6011541,150.732192,149.815751,147.305702,51.8157769,151.668722,147.350817,145.458352,50.703825,149.870553,151.97575,54.8902921,58.7770747,63.1950636,49.1545516,0.136401562,0.101020231,0.101963554,71.5930182,42.4617945
Manometer Tree 150 & 155 SP-Tstat Open,57490,148.441152,149.837636,151.167384,147.368568,135.072486,71.0479613,157.481456,148.257267,124.286602,71.743196,152.752911,148.035833,136.27185,80.9353905,150.743539,149.822609,147.318714,52.118179,151.668508,147.356984,145.485316,50.6989487,149.878051,151.980386,54.8333013,58.4231145,63.2753032,49.2712893,0.136472538,0.101361632,0.10271403,71.5709277,42.6669573
Manometer Tree 150 & 155 SP-Tstat Open,57495,148.423863,149.817628,151.175501,147.388512,135.056425,71.3590045,157.472395,148.243491,124.288877,71.9284355,152.742415,148.031755,136.278705,81.145515,150.73813,149.815198,147.312483,52.1938591,151.647907,147.355414,145.466623,50.7613866,149.874652,151.982838,54.6329496,58.58315,63.3868558,49.306504,0.136096475,0.101019406,0.101473048,71.5091814,43.2136916
Manometer Tree 150 & 155 SP-Tstat Open,57500,148.431962,149.801632,151.182825,147.346324,135.046656,71.206829,157.469963,148.259646,124.267619,71.9285041,152.746543,148.017107,136.264118,80.9124458,150.735232,149.818358,147.292076,51.941442,151.662967,147.348,145.463637,50.8155028,149.874871,151.961445,54.9229034,58.6662421,63.360777,49.2346926,0.136772674,0.10157456,0.10240069,71.4652066,42.8831734
Manometer Tree 150 & 155 SP-Tstat Open,57505,148.429788,149.810745,151.161475,147.346136,135.018311,70.7245701,157.473392,148.241749,124.270971,71.5169356,152.746633,148.032798,136.260086,80.8877,150.722987,149.818722,147.318371,51.9254814,151.656592,147.35937,145.460488,50.8550778,149.877216,151.974266,54.83856,57.8241966,63.2269952,49.3764762,0.136213668,0.100898086,0.102632325,71.4825257,42.89702
Manometer Tree 150 & 155 SP-Tstat Open,57510,148.422752,149.813414,151.158507,147.342273,135.016909,71.2830946,157.462194,148.233863,124.265134,71.8142389,152.736176,148.017231,136.257641,80.8411812,150.73134,149.812931,147.285818,51.9470729,151.640554,147.342181,145.458632,50.7526423,149.854002,151.972529,54.7213768,57.9997342,63.267462,49.5114136,0.136127836,0.100921745,0.102047735,71.460276,43.2686691
Manometer Tree 150 & 155 SP-Tstat Open,57515,148.388849,149.791522,151.165476,147.334997,135.006429,71.4287001,157.456157,148.217435,124.249449,71.9145784,152.722321,148.00769,136.242567,80.8926181,150.714672,149.807458,147.285523,51.9149495,151.626162,147.331479,145.45959,50.86615,149.861145,151.961256,55.0361433,58.4179788,63.3189939,49.6141299,0.136226598,0.100804827,0.102751169,71.4666386,43.3833676
Manometer Tree 150 & 155 SP-Tstat Open,57520,148.3901,149.805286,151.169315,147.32038,134.980451,71.3361555,157.447684,148.211335,124.24716599999999,71.889166,152.73744,147.99873,136.222261,81.0995222,150.731589,149.816719,147.2757,52.0617475,151.641508,147.332043,145.435074,50.6874067,149.847721,151.947574,54.8667475,57.9601864,63.3959769,49.7307637,0.136112981,0.101063972,0.102248834,71.3673587,43.5361703
Manometer Tree 150 & 155 SP-Tstat Open,57525,148.356457,149.775308,151.142232,147.323323,134.963958,70.631489,157.448252,148.220698,124.230923,71.3461602,152.71994,147.990061,136.210765,80.2979973,150.716932,149.813736,147.282037,51.8209643,151.633349,147.322001,145.436707,50.7754145,149.84765,151.975387,55.1204232,57.5103543,63.3378572,49.7424945,0.135961125,0.101060671,0.102412794,71.4064051,42.3795622
Manometer Tree 150 & 155 SP-Tstat Open,57530,148.351161,149.773641,151.137456,147.273975,134.930929,70.7415725,157.423182,148.190866,124.230375,71.3414979,152.716912,147.979217,136.203885,80.5742149,150.715686,149.807105,147.278262,51.8997817,151.624809,147.334344,145.433278,50.9420883,149.837245,151.964816,54.9306815,57.4803774,63.3099701,49.6448784,0.136175429,0.101551727,0.102385284,71.3922119,42.3593759
Manometer Tree 150 & 155 SP-Tstat Open,57535,148.348658,149.774802,151.131543,147.265661,134.914349,70.3906824,157.421413,148.190115,124.225155,71.0784101,152.71636,147.972039,136.196198,80.3551724,150.702652,149.800079,147.24575,51.8312731,151.626926,147.325475,145.406207,50.8575533,149.82961,151.958202,54.6511208,56.9070068,63.2038489,49.6621891,0.136361673,0.10115283,0.102641403,71.3241845,42.0882305
Manometer Tree 150 & 155 SP-Tstat Open,57540,148.33182,149.778945,151.129962,147.270074,134.912625,70.9943081,157.404432,148.184206,124.217775,71.4232796,152.69362,147.982412,136.18824,80.8670797,150.709644,149.804915,147.262118,52.044555,151.623487,147.322009,145.396933,50.7219021,149.82146,151.958584,54.4785484,57.0700769,63.2403325,49.7743157,0.135761677,0.101548426,0.102367677,71.3240075,42.695469
Manometer Tree 150 & 155 SP-Tstat Open,57545,148.313291,149.742197,151.129014,147.267719,134.922836,71.1335482,157.403093,148.171938,124.203327,71.6418854,152.67561,147.95275,136.169732,80.8159903,150.691169,149.804397,147.256215,51.9486995,151.593524,147.318082,145.400933,50.8057949,149.813542,151.946661,54.3754919,56.7278712,63.3076168,49.7211463,0.135990836,0.100567414,0.101713211,71.2830663,42.7127867
Manometer Tree 150 & 155 SP-Tstat Open,57550,148.295002,149.735881,151.12092,147.26553,134.903632,70.4286958,157.409469,148.167269,124.221845,71.6517176,152.685719,147.959669,136.184573,80.6087189,150.690016,149.806789,147.249626,51.9022922,151.602216,147.317614,145.393283,50.8937817,149.817019,151.952396,54.1890316,56.5386201,63.288188,49.615904,0.133641746,0.101245539,0.102515682,71.2944284,42.9835172
Manometer Tree 150 & 155 SP-Tstat Open,57555,148.291951,149.746708,151.110428,147.24802,134.896643,71.018242,157.386173,148.159561,124.221778,71.7554697,152.676403,147.952036,136.181937,80.7704245,150.667041,149.792787,147.246967,51.9745493,151.60747,147.30331,145.405534,50.9069516,149.80902,151.949722,54.5606273,56.8176834,63.4098205,49.5597766,0.136330861,0.100929448,0.102164928,71.2287455,43.2922302
Manometer Tree 150 & 155 SP-Tstat Open,57560,148.296818,149.725013,151.103849,147.22739,134.888405,70.9575163,157.378921,148.147956,124.208796,71.5374416,152.682704,147.943155,136.196005,80.685521,150.657249,149.791388,147.239691,51.902791,151.61399,147.310729,145.384955,50.7492993,149.819909,151.93674,55.0460089,56.9843956,63.398433,49.5906279,0.136385606,0.101088181,0.102367677,71.2069582,42.9878267
Manometer Tree 150 & 155 SP-Tstat Open,57565,148.298335,149.751959,151.10058,147.241303,134.896244,70.9955414,157.398525,148.166127,124.219436,71.5360224,152.682124,147.975095,136.188499,80.7092012,150.672822,149.78793,147.22475,51.8029396,151.601882,147.314284,145.393314,50.7321558,149.81111,151.962128,54.8020668,57.1292683,63.3959877,49.5271048,0.13574462,0.101238662,0.102526686,71.1282578,42.62185
Manometer Tree 150 & 155 SP-Tstat Open,57570,148.284582,149.7368,151.092865,147.216584,134.896516,71.1300384,157.380084,148.146617,124.221199,71.5295553,152.650976,147.947595,136.188709,80.6871281,150.664396,149.790479,147.235902,51.8870213,151.596663,147.309924,145.38188,50.7807112,149.805328,151.943729,54.4348905,57.1652311,63.3506366,49.6406886,0.136335263,0.101060671,0.102474142,71.0675742,42.6620718
Manometer Tree 150 & 155 SP-Tstat Open,57575,148.285662,149.751225,151.097305,147.236238,134.907479,70.9706212,157.398655,148.15953,124.236732,71.550238,152.670768,147.962424,136.199489,80.4796638,150.660919,149.786996,147.229247,51.838309,151.601643,147.306452,145.371784,50.7071849,149.799278,151.949851,54.7416263,57.1306879,63.4064662,49.6754084,0.137921222,0.101075251,0.102365202,70.9884537,42.2991446
Manometer Tree 150 & 155 SP-Tstat Open,57580,148.28063,149.735393,151.089946,147.236063,134.896032,70.1949791,157.372436,148.155713,124.216259,70.9252031,152.65343,147.963237,136.180229,79.8307673,150.658577,149.785387,147.217142,51.6821061,151.586652,147.301672,145.35424,50.6267064,149.788433,151.942131,54.8642119,56.4628813,63.1876612,49.6221522,0.136320683,0.101473873,0.102240581,70.9804963,41.0627555
Manometer Tree 150 & 155 SP-Tstat Open,57585,148.254972,149.729396,151.085743,147.209294,134.897363,70.7690198,157.385903,148.155647,124.221362,71.1930195,152.641893,147.950082,136.181328,80.4886111,150.655624,149.792822,147.215173,51.7190366,151.601778,147.308603,145.35888,50.807341,149.809502,151.950064,55.0104286,56.5540737,63.1815726,49.6829545,0.136202389,0.101199872,0.102275518,70.9520245,41.6090308
Manometer Tree 150 & 155 SP-Tstat Open,57590,148.263936,149.723836,151.084652,147.21086,134.898227,70.7000024,157.362471,148.148731,124.203396,71.1036365,152.640273,147.951286,136.180394,80.1661695,150.651044,149.791171,147.22174,51.6787456,151.578421,147.278773,145.361908,50.7267479,149.805605,151.952193,55.0541926,56.4975445,63.0626151,49.6771343,0.136320132,0.100970988,0.102369328,71.0217319,41.9631243
Manometer Tree 150 & 155 SP-Tstat Open,57595,148.263322,149.750554,151.088986,147.197307,134.8898,70.9219184,157.378998,148.138996,124.208109,71.3191112,152.662474,147.962031,136.200312,80.5038875,150.665572,149.790723,147.217603,51.7039045,151.5927,147.284868,145.336172,50.6223692,149.791481,151.95105,55.2591749,56.5169858,63.0230316,49.6960042,0.136005141,0.101416102,0.102609491,70.920809,42.4054544
Manometer Tree 150 & 155 SP-Tstat Open,57600,148.240487,149.745466,151.088444,147.219616,134.902169,70.8239324,157.369658,148.150626,124.206331,71.2833546,152.655526,147.960887,136.18116,80.576506,150.645782,149.785006,147.207603,51.7771899,151.581301,147.288261,145.358414,50.7195226,149.800712,151.959581,54.7885298,56.5509959,63.0150909,49.8623696,0.136149845,0.100832062,0.102095877,70.9126355,42.5005436
Manometer Tree 150 & 155 SP-Tstat Open,57605,148.226682,149.724132,151.057809,147.199284,134.878042,70.7116318,157.345711,148.139038,124.18999,71.204646,152.653764,147.942693,136.179383,80.1374883,150.644638,149.772302,147.215654,51.725178,151.576011,147.299514,145.347017,50.7488409,149.803555,151.962107,54.2542489,56.6208885,63.130381,49.8535815,0.136133614,0.100792172,0.102161076,70.8780408,41.9553515
Manometer Tree 150 & 155 SP-Tstat Open,57610,148.234544,149.713628,151.0702,147.206038,134.897547,69.7110461,157.36647,148.154447,124.216737,70.3119381,152.649615,147.944535,136.176767,79.7446982,150.640872,149.766734,147.187188,51.7199837,151.580658,147.297116,145.35636,50.7676336,149.814175,151.948746,54.2515324,55.9969455,62.9152801,49.6116151,0.136164425,0.101229858,0.102193813,71.1390987,42.68042
Manometer Tree 150 & 155 SP-Tstat Open,57615,148.215348,149.72654,151.061171,147.194839,134.877553,70.584579,157.345137,148.141217,124.204679,71.0419094,152.634768,147.950575,136.177109,80.1292091,150.635998,149.781796,147.204289,51.8265486,151.583185,147.28059,145.335431,50.7097142,149.807293,151.966204,54.8882435,56.3435616,62.9541014,49.7013571,0.136559746,0.101448014,0.102718157,71.0252095,42.6795716
Manometer Tree 150 & 155 SP-Tstat Open,57620,148.208202,149.714093,151.059462,147.19695,134.872001,70.7391788,157.351296,148.145949,124.181831,71.2886094,152.638217,147.950287,136.178459,80.5545688,150.613104,149.773211,147.17905,51.9443121,151.570231,147.260618,145.320503,50.8566567,149.801808,151.950164,54.8346561,56.5961172,62.9424683,49.6355025,0.135309135,0.100987494,0.101903031,71.0215172,42.9500971
Manometer Tree 150 & 155 SP-Tstat Open,57625,148.20659,149.718558,151.069058,147.200465,134.873056,70.7112542,157.348273,148.143025,124.186798,71.3486505,152.61829,147.948548,136.161376,80.8815394,150.621816,149.764596,147.171526,51.99822,151.56729,147.271335,145.325111,50.7704677,149.807531,151.950587,54.6491642,56.6175861,62.996274,49.50672,0.136252732,0.101352003,0.101994915,71.1061857,43.6162796
Manometer Tree 150 & 155 SP-Tstat Open,57630,148.204128,149.703164,151.05637,147.204984,134.872412,70.7320356,157.34363,148.14454,124.18389,71.2894045,152.632733,147.950905,136.183541,80.2068542,150.608046,149.765026,147.174696,51.8205961,151.567731,147.276076,145.306838,50.5896518,149.812048,151.955209,54.7226058,56.8931601,63.0274253,49.3988752,0.13619111,0.101155306,0.102167679,71.0509529,42.947669
Manometer Tree 150 & 155 SP-Tstat Open,57635,148.197843,149.700081,151.064471,147.191592,134.880946,69.5678472,157.350038,148.14072,124.189746,70.4370828,152.609474,147.940774,136.176885,80.0266081,150.623019,149.75925,147.174381,51.7546876,151.566992,147.281748,145.302374,50.7462976,149.795614,151.956108,54.1684048,56.3383467,62.7437268,49.4411866,0.136286845,0.100699738,0.102445256,71.0269377,43.2549196
